Date,Time,Name,Location,City,St,Zip,Latitude,Longitude,Distance,Speed,Heading,Flags
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:55:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.339824,-80.541872,1.1,66,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:56:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.326130,-80.531304,1.2,68,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:57:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.312352,-80.520656,1.2,69,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:58:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.299376,-80.510640,1.1,65,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:59:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.287220,-80.501264,1.0,61,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:00:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.275076,-80.491896,1.0,61,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:01:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.262942,-80.482504,1.0,61,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:02:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.250894,-80.473176,1.0,60,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:03:33 AM EST,-,1085 Us-27s,Fort Lauderdale,FL ,33327,26.238828,-80.463856,1.1,60,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:04:33 AM EST,-,1067 Us-27s,Fort Lauderdale,FL ,33327,26.224974,-80.459576,1.0,59,S (168°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:05:33 AM EST,-,1047 Us-27s,Fort Lauderdale,FL ,33327,26.210696,-80.456424,1.0,60,S (168°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:06:33 AM EST,-,1031 Us-27s,Fort Lauderdale,FL ,33327,26.196334,-80.453320,1.0,60,S (168°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:07:33 AM EST,-,1017 Us-27s,Fort Lauderdale,FL ,33327,26.181590,-80.450168,1.0,62,S (168°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:08:33 AM EST,-,1005 Us-27s,Fort Lauderdale,FL ,33327,26.167332,-80.446992,1.0,60,S (169°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:09:33 AM EST,-,Us-27s,Fort Lauderdale,FL ,33327,26.152858,-80.443880,1.1,60,S (169°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:10:33 AM EST,-,Unknown,Weston,FL ,33327,26.143700,-80.438480,0.9,57,E (96°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:11:33 AM EST,-,I-75s,Weston,FL ,33327,26.140332,-80.421928,1.1,62,E (104°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:12:33 AM EST,-,I-75s,Weston,FL ,33327,26.136790,-80.407136,0.9,57,E (105°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:13:33 AM EST,-,I-75s,Weston,FL ,33326,26.132514,-80.389384,1.2,68,E (105°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:14:33 AM EST,-,I-75s,Weston,FL ,33326,26.128748,-80.373840,1.0,59,E (104°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:15:33 AM EST,-,Unknown,Sunrise,FL ,33325,26.123388,-80.357448,1.1,65,SE (118°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:16:33 AM EST,-,Unknown,Davie,FL ,33325,26.118830,-80.341024,1.1,65,E (92°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:17:33 AM EST,-,I-595e,Davie,FL ,33325,26.116502,-80.322848,1.2,68,E (103°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:18:33 AM EST,-,I-595e,Davie,FL ,33325,26.112256,-80.304960,1.1,68,E (104°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:19:33 AM EST,-,I-595e,Davie,FL ,33324,26.107810,-80.286632,1.2,70,E (105°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:20:33 AM EST,-,I-595e,Davie,FL ,33324,26.103304,-80.268272,1.2,70,E (105°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:21:33 AM EST,-,I-595e,Davie,FL ,33317,26.098402,-80.250128,1.2,70,E (103°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:22:33 AM EST,-,I-595e,Davie,FL ,33317,26.094356,-80.231776,1.2,70,E (105°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:23:33 AM EST,-,Sr-84e,Davie,FL ,33314,26.090130,-80.214320,1.2,67,E (107°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:24:33 AM EST,-,I-595e,Davie,FL ,33312,26.083836,-80.198024,1.1,66,E (96°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:25:33 AM EST,-,I-595e,Dania Beach,FL ,33312,26.083714,-80.183016,0.9,55,E (94°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:26:33 AM EST,-,I-595e,Fort Lauderdale,FL ,33315,26.081604,-80.165800,1.1,64,E (95°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:27:33 AM EST,-,I-595e,Fort Lauderdale,FL ,33315,26.081256,-80.148288,1.1,65,E (89°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:28:33 AM EST,-,Unknown,Dania Beach,FL ,33004,26.078072,-80.134472,0.9,56,S (159°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:29:33 AM EST,-,1410 N Federal Hwy,Dania Beach,FL ,33004,26.067038,-80.138680,0.9,50,SW (229°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:30:47 AM EST,-,N Federal Hwy,Dania Beach,FL ,33004,26.063702,-80.142264,0.3,25,SW (219°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:31:47 AM EST,-,N Federal Hwy,Dania Beach,FL ,33004,26.059576,-80.143976,0.3,21,S (179°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:32:47 AM EST,-,119 N Federal Hwy,Dania Beach,FL ,33004,26.054484,-80.143800,0.4,21,S (177°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:33:47 AM EST,-,128 S Federal Hwy,Dania Beach,FL ,33004,26.049376,-80.143656,0.4,20,S (181°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:34:47 AM EST,-,370 S Federal Hwy,Dania Beach,FL ,33004,26.044916,-80.143504,0.3,20,S (178°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:35:47 AM EST,-,1210 S Federal Hwy,Dania Beach,FL ,33004,26.036888,-80.143360,0.6,33,S (179°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:36:47 AM EST,-,1992 N Federal Hwy,Hollywood,FL ,33020,26.028796,-80.143320,0.6,33,S (180°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:37:47 AM EST,-,1698 N Federal Hwy,Hollywood,FL ,33020,26.026256,-80.143304,0.2,12,S (177°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:38:47 AM EST,-,1518 Taft St,Hollywood,FL ,33020,26.026368,-80.136712,0.4,24,E (89°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:39:47 AM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.026282,-80.134104,0.2,9,S (162°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:40:47 AM EST,-,R_05,Hollywood,FL ,33019,26.023770,-80.133864,0.2,13,SE (149°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:41:47 AM EST,-,R_05,Hollywood,FL ,33019,26.024140,-80.133312,0.1,4,N (2°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:42:47 AM EST,-,R_05,Hollywood,FL ,33019,26.024138,-80.133312,0.0,0,N (2°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:43:47 AM EST,-,R_05,Hollywood,FL ,33019,26.024446,-80.133440,0.0,4,S (184°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:44:47 AM EST,-,R_05,Hollywood,FL ,33019,26.023988,-80.133552,0.1,2,S (180°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:45:47 AM EST,-,R_05,Hollywood,FL ,33019,26.023998,-80.133552,0.0,0,S (181°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:46:32 AM EST,-,R_05,Hollywood,FL ,33019,26.023998,-80.133552,0.0,0,S (181°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:47:59 AM EST,-,R_05,Hollywood,FL ,33019,26.024040,-80.133720,0.0,1,SW (237°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:48:59 AM EST,-,R_05,Hollywood,FL ,33019,26.023836,-80.133936,0.0,1,NW (321°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:49:59 AM EST,-,R_05,Hollywood,FL ,33019,26.023840,-80.133944,0.0,0,NW (312°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:50:59 AM EST,-,R_05,Hollywood,FL ,33019,26.023840,-80.133936,0.0,0,NW (312°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:51:11 AM EST,-,R_05,Hollywood,FL ,33019,26.023838,-80.133936,0.0,0,NW (312°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:58:59 AM EST,-,R_05,Hollywood,FL ,33019,26.023826,-80.133936,0.0,0,NW (312°),G-------
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,10:59:34 AM EST,-,R_05,Hollywood,FL ,33019,26.023826,-80.133936,0.0,0,NW (312°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:00:21 AM EST,-,R_05,Hollywood,FL ,33019,26.023746,-80.133664,0.0,4,E (99°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:01:21 AM EST,-,R_05,Hollywood,FL ,33019,26.024110,-80.133328,0.1,2,N (4°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:02:21 AM EST,-,R_05,Hollywood,FL ,33019,26.024110,-80.133328,0.0,0,N (4°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:03:21 AM EST,-,R_05,Hollywood,FL ,33019,26.024112,-80.133328,0.0,0,N (4°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:03:42 AM EST,-,R_05,Hollywood,FL ,33019,26.024114,-80.133328,0.0,0,N (4°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:09:26 AM EST,-,R_05,Hollywood,FL ,33019,26.024382,-80.133416,0.0,0,NW (324°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:10:26 AM EST,-,R_05,Hollywood,FL ,33020,26.024582,-80.134216,0.1,3,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:11:26 AM EST,-,R_05,Hollywood,FL ,33020,26.024582,-80.134216,0.0,0,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:12:26 AM EST,-,R_05,Hollywood,FL ,33020,26.024582,-80.134216,0.0,0,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:12:53 AM EST,-,R_05,Hollywood,FL ,33020,26.024580,-80.134216,0.0,0,W (270°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:30:57 AM EST,-,R_05,Hollywood,FL ,33020,26.024578,-80.134416,0.0,0,W (266°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:31:57 AM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.025954,-80.134088,0.2,8,N (3°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:32:57 AM EST,-,Taft Street Water Treatment,Hollywood,FL ,33020,26.026472,-80.135256,0.1,5,W (267°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:33:57 AM EST,-,1583 Taft St,Hollywood,FL ,33020,26.026426,-80.138584,0.2,12,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:34:57 AM EST,-,1797 Taft St,Hollywood,FL ,33020,26.026342,-80.143160,0.3,16,W (274°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:35:57 AM EST,-,1899 N Federal Hwy,Hollywood,FL ,33020,26.028056,-80.143264,0.1,7,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:36:57 AM EST,-,2401 N Federal Hwy,Hollywood,FL ,33020,26.032676,-80.143296,0.3,18,N (358°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:37:57 AM EST,-,2436 N Federal Hwy,Hollywood,FL ,33020,26.033248,-80.143304,0.1,3,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:38:57 AM EST,-,2473 N Federal Hwy,Hollywood,FL ,33020,26.033338,-80.143296,0.0,0,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:39:57 AM EST,-,234 Sheridan St,Dania Beach,FL ,33004,26.033648,-80.146368,0.2,15,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:40:57 AM EST,-,2363 Sheridan St,Hollywood,FL ,33020,26.033510,-80.154656,0.5,30,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:41:57 AM EST,-,2699 Sheridan St,Hollywood,FL ,33020,26.033502,-80.161744,0.4,26,W (260°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:42:57 AM EST,-,Unknown,Hollywood,FL ,33020,26.037440,-80.163480,0.4,23,N (5°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:43:57 AM EST,-,Unknown,Dania Beach,FL ,33004,26.050074,-80.161840,0.9,52,N (4°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:44:57 AM EST,-,I-95n,Dania Beach,FL ,33315,26.063032,-80.163800,0.9,54,N (346°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:45:57 AM EST,-,Exit 24,Fort Lauderdale,FL ,33315,26.075234,-80.167616,0.9,52,N (346°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:46:57 AM EST,-,I-595w,Dania Beach,FL ,33312,26.083212,-80.176048,1.0,57,W (278°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:47:57 AM EST,-,I-595w,Davie,FL ,33312,26.084088,-80.193032,1.1,63,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:48:57 AM EST,-,Sr-84w,Davie,FL ,33314,26.088836,-80.209760,1.1,66,NW (297°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:49:57 AM EST,-,I-595w,Davie,FL ,33317,26.093648,-80.226920,1.2,67,W (285°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:50:57 AM EST,-,I-595w,Davie,FL ,33317,26.097908,-80.244696,1.1,68,W (284°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:51:57 AM EST,-,I-595w,Davie,FL ,33324,26.102244,-80.262112,1.1,67,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:52:57 AM EST,-,I-595w,Davie,FL ,33324,26.106430,-80.279168,1.1,65,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:53:57 AM EST,-,I-595w,Davie,FL ,33324,26.110244,-80.294944,1.0,60,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:54:57 AM EST,-,I-595w,Davie,FL ,33325,26.113964,-80.310208,1.0,58,W (287°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:55:57 AM EST,-,I-595w,Davie,FL ,33325,26.117836,-80.326448,1.1,62,W (284°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:56:57 AM EST,-,Unknown,Sunrise,FL ,33325,26.120262,-80.344056,1.1,66,W (283°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:57:57 AM EST,-,I-75n,Sunrise,FL ,33326,26.125754,-80.361176,1.1,67,W (291°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:58:57 AM EST,-,I-75n,Weston,FL ,33326,26.130172,-80.378000,1.1,65,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,11:59:57 AM EST,-,Exit 21,Weston,FL ,33326,26.134278,-80.394824,1.1,64,W (285°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:00:57 PM EST,-,I-75n,Weston,FL ,33327,26.138192,-80.411208,1.1,63,W (285°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:01:57 PM EST,-,Sr-84w,Weston,FL ,33327,26.142122,-80.427400,1.1,62,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:02:57 PM EST,-,Unknown,Fort Lauderdale,FL ,33327,26.145996,-80.441640,0.9,55,NW (315°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:03:57 PM EST,-,1000 Us-27n,Fort Lauderdale,FL ,33327,26.158660,-80.444744,0.9,53,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:04:57 PM EST,-,1006 Us-27n,Fort Lauderdale,FL ,33327,26.173278,-80.447912,1.0,61,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:05:57 PM EST,-,1020 Us-27n,Fort Lauderdale,FL ,33327,26.188012,-80.451192,1.1,62,N (350°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:06:57 PM EST,-,1040 Us-27n,Fort Lauderdale,FL ,33327,26.203480,-80.454520,1.1,65,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:07:57 PM EST,-,1058 Us-27n,Fort Lauderdale,FL ,33327,26.220282,-80.458184,1.2,70,N (350°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:08:57 PM EST,-,1078 Us-27n,Fort Lauderdale,FL ,33327,26.236042,-80.461720,1.2,66,N (343°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:09:57 PM EST,-,1098 Us-27n,Fort Lauderdale,FL ,33327,26.249710,-80.471824,1.1,68,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:10:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.263326,-80.482360,1.1,68,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:11:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.276736,-80.492728,1.2,67,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:12:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.290254,-80.503200,1.1,68,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:13:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.303820,-80.513656,1.1,68,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:14:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.317304,-80.524056,1.2,67,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:15:57 PM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.331078,-80.534680,1.2,69,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:16:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.344540,-80.545088,1.2,67,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:17:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.357964,-80.555448,1.1,67,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:18:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.371726,-80.566072,1.2,69,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:19:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.385544,-80.576744,1.2,69,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:20:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.398970,-80.587104,1.2,67,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:21:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.411718,-80.596952,1.1,64,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:22:57 PM EST,-,17530 Us-27n,Belle Glade,FL ,33430,26.424066,-80.606552,1.1,62,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:23:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.436568,-80.616264,1.1,62,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:24:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.449178,-80.626048,1.1,63,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:25:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.461360,-80.635528,1.0,61,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:26:57 PM EST,-,15560 Us-27n,Belle Glade,FL ,33430,26.473376,-80.644840,1.0,60,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:27:57 PM EST,-,13698 Us-27n,Belle Glade,FL ,33430,26.485184,-80.653984,1.0,59,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:28:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.497392,-80.663472,1.0,61,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:29:57 PM EST,-,11720 Us-27n,Belle Glade,FL ,33430,26.509420,-80.672768,1.1,60,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:30:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.521360,-80.682072,1.0,60,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:31:57 PM EST,-,Us-27n,Belle Glade,FL ,33430,26.533762,-80.691696,1.0,62,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:32:57 PM EST,-,8556 Us-27n,Belle Glade,FL ,33430,26.546410,-80.701648,1.1,64,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:33:57 PM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551694,-80.707224,0.5,33,SW (241°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:34:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551642,-80.712192,0.3,18,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:35:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551648,-80.716896,0.3,17,W (271°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:36:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551646,-80.716896,0.0,0,W (271°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:37:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551612,-80.720224,0.2,15,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:38:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551576,-80.726112,0.4,21,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:39:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551540,-80.732016,0.4,21,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:40:57 PM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551548,-80.734800,0.2,10,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:41:57 PM EST,-,R_03,Belle Glade,FL ,33430,26.550770,-80.735312,0.1,5,S (177°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:42:57 PM EST,-,R_03,Belle Glade,FL ,33430,26.548908,-80.735296,0.2,7,S (180°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:43:57 PM EST,-,R_03,Belle Glade,FL ,33430,26.548308,-80.736184,0.1,4,NW (303°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:44:57 PM EST,-,R_03,Belle Glade,FL ,33430,26.548470,-80.736232,0.1,2,SE (156°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:45:57 PM EST,-,R_03,Belle Glade,FL ,33430,26.548470,-80.736240,0.0,0,SE (156°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:46:25 PM EST,-,R_03,Belle Glade,FL ,33430,26.548470,-80.736240,0.0,0,SE (156°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:58:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.548698,-80.736024,0.0,0,E (103°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,12:59:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.547838,-80.735224,0.1,5,S (179°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,1:00:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.546052,-80.735216,0.1,7,S (178°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,1:01:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.544342,-80.735224,0.1,7,SE (154°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,1:02:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.543930,-80.734744,0.1,4,E (77°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,1:03:53 PM EST,-,R_03,Belle Glade,FL ,33430,26.544074,-80.734664,0.0,0,N (358°),G--M-I--
